X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-98.719444444,47.8597222220001,188918,,DEFAULT,,,,1599836138607,,,NDNDC,,,,,,,,,,,NK3R,,2020/09/05 20:29:59,,,,,,,,,NRCC,,,,,,WARWICK RUNNER,,WF,FI,,,,,{1D3F7818-26A3-4EFE-B8E2-4505F92E9127},,0,0,0,0,0,0,,1,000232,1599836166527,,,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,,,NR17,BIA,NDFTA,US-ND,,,,,,2020-NDFTA-000232,No Decision,firecode,wfdss,,,,,,{0867ECB0-3BD4-4C5D-874F-96652063676A},2020/09/11 14:56:06,2020/09/11 14:55:38
-98.824166667,47.093611111,188919,,DEFAULT,,,,1599836192127,,,NDNDC,,,,,,,,,,,NK3S,,2020/09/10 12:00:00,,,,,,,,,NRCC,,,,,,OWL BOY,,WF,FI,,,,,{B311FAE2-F941-4C3B-ADCB-32F7949F21BD},,0,0,0,0,0,0,,1,000233,1599836220500,,,,Stutsman,NDNDC,38093,,,,Private,Private,,,,,,,NR18,BIA,NDFTA,US-ND,,,,,,2020-NDFTA-000233,No Decision,firecode,wfdss,,,,,,{3BAE7E5D-7747-4004-85CA-DDB2325A8C74},2020/09/11 14:57:00,2020/09/11 14:56:32
-98.962222222,47.9436111110001,188920,,DEFAULT,,,,1599836242920,,,NDNDC,,,,,,,,,,,NK3T,,2020/09/10 19:30:00,,,,,,,,,NRCC,,,,,,ROUGH,,WF,FI,,,,,{CEEDA1A6-CCB4-4F10-A0CB-EB8402AF9324},,0,0,0,0,0,0,,1,000234,1599836274667,,,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,,,NR17,BIA,NDFTA,US-ND,,,,,,2020-NDFTA-000234,No Decision,firecode,wfdss,,,,,,{4A1BB8DB-1C34-4FC3-A501-BF0F06890688},2020/09/11 14:57:54,2020/09/11 14:57:22
-98.835,47.9794444440001,188922,,DEFAULT,,,,1599836285047,,,NDNDC,,,,,,,,,,,NK3U,,2020/09/10 20:00:00,,,,,,,,,NRCC,,,,,,GUMBO,,WF,FI,,,,,{94627AE4-34C5-48B6-B916-98B7D6E98199},,0,0,0,0,0,0,,1,000235,1599836327920,,,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,,,NR17,BIA,NDFTA,US-ND,,,,,,2020-NDFTA-000235,No Decision,firecode,wfdss,,,,,,{3ECD6DE5-5711-4099-B99E-2D778A7E5FDC},2020/09/11 14:58:47,2020/09/11 14:58:05
-98.843888889,48.006666667,188923,,DEFAULT,,,,1599836333873,,,NDNDC,,,,,,,,,,,NK3V,,2020/09/10 21:59:59,,,,,,,,,NRCC,,,,,,PEPTO,,WF,FI,,,,,{16809713-CF4C-4C32-9785-E7D08F7F55D0},,0,0,0,0,0,0,,1,000236,1599836383457,,,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,,,NR17,BIA,NDFTA,US-ND,,,,,,2020-NDFTA-000236,No Decision,firecode,wfdss,,,,,,{D4E4D33F-A915-418D-8301-84F09159268F},2020/09/11 14:59:43,2020/09/11 14:58:53
-99.025277778,47.9811111110001,188925,,DEFAULT,,,,1599837210137,,,NDNDC,,,,,,,,,,,NK3Y,,2020/09/08 18:59:59,,,,,,,,,NRCC,,,,,,PANIC,,WF,FI,,,,,{81BA5E2A-0497-47D8-B919-6677451E1B46},,0,0,0,0,0,0,,1,000230,1599837234217,,,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,,,NR17,BIA,NDFTA,US-ND,,,,,,2020-NDFTA-000230,No Decision,firecode,wfdss,,,,,,{F2879A90-931C-47DC-AFEE-4D0A4F40F677},2020/09/11 15:13:54,2020/09/11 15:13:30
-97.6672222,30.1852778,188927,,DEFAULT,,,,1599838597800,,,TXTIC,,,,,,,,,,,,,2020/09/11 12:59:59,,,,,,,,,SACC,,,,,,California 2020 Wildland Fires EMAC 1875-RR-9964,,WF,FI,,,,,{DE8D7178-CB4C-41BD-9FB1-CDA43A7F90D5},,0,,,0,,,,1,021502,1599838838447,,,,Travis,TXTIC,48453,,,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,,,,2020-TXTXS-021502,No Decision,IROC,IROC,,,,,,{204A4D4C-D504-44C1-902A-12DF0C455C86},2020/09/11 15:40:38,2020/09/11 15:36:37
-121.30639,38.56972,188931,,DEFAULT,,,,1599839471663,,,CAOESH,,,,,,,,,,,,,2020/09/11 15:48:00,,,,,,,,,ONCC,,,,,,CA-OESH-000014,,WF,FI,,,,,{803DE450-3EF6-49C1-8821-3480DD797E91},,0,,,0,,,,1,000014,1599839521563,,,,Sacramento,CAGVCC,06067,,,,DOD,Federal,,,,,,,NC05,,CAOESH,US-CA,,,,,,2020-CAOESH-000014,No Decision,IROC,wfdss,,,,,,{BEB4B169-DD82-4B13-A2D3-ECAA5F4E31A8},2020/09/11 15:52:01,2020/09/11 15:51:11
-122.848625,44.3045972,188932,,DEFAULT,,,,1599839637740,,,OR771C,,,,,,,,,,,NK30,,2020/09/11 14:15:00,,,,,,,,,NWCC,,,,,,West Brush Creek,,WF,FI,,,,,{5B9217C8-52A6-42BA-8C7A-9F0A878E315B},,0,,,0,,,,1,000005,1599857514607,,,,Linn,OREIC,41043,BLM,ORNOD,,,,,,,,,,NW03,BLM,ORNOD,US-OR,,,,,,2020-ORNOD-000005,No Decision,IROC,IROC,,,,,,{18E154CD-6E00-4559-A163-4A1BE8829D6E},2020/09/11 20:51:54,2020/09/11 15:53:57
-117.98211,34.10959,188941,,DEFAULT,,,,1599842917557,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/11 16:44:55,,,,,,,,,OSCC,,,,,,LAC-274853,,WF,FI,34.10959,-117.98211,,,{E3EA7D34-2EEF-4D5B-97E4-FA0A73770E77},,0,,,0,,,,1,274853,1599842933337,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-274853,No Decision,lacocad,wfdss,,,,,,{DF3A2D39-6BCD-472C-BCD5-598D7BC2B55F},2020/09/11 16:48:53,2020/09/11 16:48:37
-121.2177,41.241967,188943,,DEFAULT,,,,1599843054573,,0.1,CASIFC,,,,,,,,Unknown,,,,,2020/09/11 16:50:51,,,,,,,,,ONCC,,,,,,CEDAR,,WF,FI,41.241967,-121.2177,,,{36B04BDF-634E-40E5-AA0C-2BD97C7B59E6},,0,,,0,,,,1,005225,1599947914310,,,,Modoc,CASIFC,06049,,,,Private,Private,,,,,,,NC06,,CALMU,US-CA,,,,,,2020-CALMU-005225,No Decision,cfcad,cfcad,,,,,,{76DB02BA-A3EB-488B-8B50-D8C00A80CEBA},2020/09/12 21:58:34,2020/09/11 16:50:54
-117.0976,43.98651,188944,,DEFAULT,,,,1599843111537,0.1,0.1,ORVAC,,,,,,,,Unknown,,,NK34,,2020/09/11 16:50:00,,,,,,,,,NWCC,,,,,,VALE RFD ASSIST #1,,WF,FI,43.98651,-117.0976,,,{4881273B-0D58-4BDE-A6DD-48448BB14681},,0,1,1,0,0,0,,1,000199,1600032013780,,,,Malheur,ORVAC,41045,,,,Private,Private,,,,,,,NW12,BLM,ORVAD,US-OR,,,,,,2020-ORVAD-000199,No Decision,wildcad,wildcad,,,,,,{4C58C685-A291-47C8-8151-DBDB55020ABA},2020/09/13 21:20:13,2020/09/11 16:51:51
-123.785087,40.107333,188945,,DEFAULT,,,,1599843345530,,0.1,CAFICC,,,,,,,,Unknown,,,,,2020/09/11 16:55:39,,,,,,,,,ONCC,,,,,,WALLAN,,WF,FI,40.107333,-123.785087,,,{E6477D39-CF38-4379-9E49-2BA82BA81E2E},,0,,,0,,,,1,007716,1599843431853,,,,Humboldt,CAFICC,06023,,,,Private,Private,,,,,,,NC01,,CAHUU,US-CA,,,,,,2020-CAHUU-007716,No Decision,cfcad,cfcad,,,,,,{639D3ADA-E508-40FD-859B-A69E5A066ED6},2020/09/11 16:57:11,2020/09/11 16:55:45
-122.7709,46.86817,188949,,DEFAULT,,,,1599844491693,0.5,0.5,WASPC,,,,,,,,Unknown,,,,,2020/09/11 15:29:02,,,,,,,,,NWCC,,,,,,BOAT LAUNCH,,WF,FI,46.86823,-122.7705,0.5,,{14B815BC-FDE5-426F-A98A-0D87C3E190F1},,0,0,0,0,0,0,,1,000218,1599848073440,,,,Thurston,WAPSC,53067,,,,Private,Private,,,,,,,NW01,DNR,WASPS,US-WA,,,,,,2020-WASPS-000218,No Decision,wildcad,wildcad,,,,,,{7FFB55B4-5C77-41EA-B4DA-494DEF6517CB},2020/09/11 18:14:33,2020/09/11 17:14:51
-117.97374,34.1323,188951,,DEFAULT,,,,1599844717990,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/11 17:13:31,,,,,,,,,OSCC,,,,,,LAC-274874,,WF,FI,34.11654,-117.9763,,,{EC1FA7C7-4C36-441C-AD88-02C173144481},,0,,,0,,,,1,274874,1599844956677,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-274874,No Decision,lacocad,lacocad,,,,,,{DA93E0C5-4069-41F4-AA20-C0A5EC4E3F57},2020/09/11 17:22:36,2020/09/11 17:18:37
-117.81992,34.09223,188961,,DEFAULT,,,,1599847477107,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/11 17:58:46,,,,,,,,,OSCC,,,,,,LAC-274919,,WF,FI,34.09223,-117.81992,,,{02496155-276C-4C0E-98EA-C84EA017269A},,0,,,0,,,,1,274919,1599847501453,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-274919,No Decision,lacocad,wfdss,,,,,,{A9217D0B-4413-4A38-9B25-31A8F8D0F0E3},2020/09/11 18:05:01,2020/09/11 18:04:37
-105.516944444,48.47,188967,,DEFAULT,,,,1599850328823,18.8,18.8,MTFPAC,,,,,,,,Human,Equipment,,NK38,,2020/09/11 17:13:04,,,,,,,,,NRCC,,,,,,Coyote,,WF,FI,,,,2020/09/11 17:56:49,{AC9C217A-FA4B-4624-B246-3C3FD073C53B},,0,,,0,,,,1,200131,1599850524147,,,,Roosevelt,MTFPAC,30085,,MTAST,,Tribal,Other,,,,,,,NR15,BIA,MTFPA,US-MT,Grass,GR2,,,,2020-MTFPA-200131,No Decision,INFORM_Inspector,INFORM_Inspector,,,,,,{B59CE5AC-A8C0-481F-A34E-B2CAC26BC536},2020/09/11 18:55:24,2020/09/11 18:52:08
-123.785233,40.109067,188968,,DEFAULT,,,,1599850529657,,0.1,CAFICC,,,,,,,,Unknown,,,,,2020/09/11 18:55:29,,,,,,,,,ONCC,,,,,,ALDERPOINT RD  GARBERVILL,,WF,FI,40.109067,-123.785233,,,{75E47CB2-B229-48EC-B054-7557F6BAC111},,0,,,0,,,,1,007718,1599851183740,,,,Humboldt,CAFICC,06023,,,,Private,Private,,,,,,,NC01,,CAHUU,US-CA,,,,,,2020-CAHUU-007718,No Decision,cfcad,cfcad,,,,,,{CCAF447E-989F-4B12-A17C-DF990C66808F},2020/09/11 19:06:23,2020/09/11 18:55:29
-106.208,35.84012,188969,,DEFAULT,,,,1599850703800,0.1,0.1,NMSFC,,,,,,,,Unknown,,,,,2020/09/11 18:14:59,,,,,,,,,SWCC,,,,,,65,,WF,FI,35.83659,-106.205,,,{B361D354-25A7-40C5-895B-28941A8371F4},,0,1,0,0,0,0,,1,000659,1599850719120,,,,Santa Fe,NMSFC,35049,BIA,NMNPA,,BIA,Federal,,,,,,,SW07,BIA,NMNPA,US-NM,,,,,,2020-NMNPA-000659,No Decision,wildcad,wfdss,,,,,,{F869EAE2-60AD-4132-9C77-B854C2447C0C},2020/09/11 18:58:39,2020/09/11 18:58:23
-123.3904306,42.479925,188971,,DEFAULT,,,,1599851826913,,,OR712C,,,,,,,,,,,,,2020/09/11 18:56:59,,,,,,,,,NWCC,,,,,,Saratoga Way 1389,,WF,FI,,,,,{1505DC61-2E42-4B81-A501-9638570EEA05},,0,,,0,,,,1,052021,1599851868687,,,,Josephine,ORRVC,41033,,,,Private,Private,,,,,,,NW04,DOF,OR712S,US-OR,,,,,,2020-OR712S-052021,No Decision,IROC,wfdss,,,,,,{A4A7BBD2-58D9-4791-B872-160A37776747},2020/09/11 19:17:48,2020/09/11 19:17:06
-111.1566,40.82109,188974,,DEFAULT,,,,1599853563707,0.1,1,UTNUC,,,,,,,,Human,,,,,2020/09/11 18:19:23,,,,,,,,,GBCC,,,,,,Rob Young Creek,,WF,FI,40.7911,-111.167,,,{ACBEAD5F-CF2D-4EEF-B5B5-2EEA02A55553},,0,0,0,0,0,0,,1,200923,1599858384217,,,,Summit,UTNUC,49043,,,,Private,Private,,,,,,,GB26,DFF,UTNES,US-UT,,,,,,2020-UTNES-200923,No Decision,wildcad,wildcad,,,,,,{7F0D4B65-EDF1-44E3-889F-5FB700332FC4},2020/09/11 21:06:24,2020/09/11 19:46:03
-116.513859,32.681226,188975,,DEFAULT,,,,1599853924663,,0.1,CAMVIC,,,,,,,,Unknown,,,NK4P,,2020/09/11 19:51:59,,,,,,,,,OSCC,,,,,,SHORE,,WF,FI,32.681226,-116.513859,,,{3689808F-72A8-468D-B7EA-AA36DC7CB1EC},,0,1,1,0,1,0,,1,014070,1599857941563,,,,San Diego,CAMVIC,06073,,,,Private,Private,,,,,,,SC11,CDF,CAMVU,US-CA,,,,,,2020-CAMVU-014070,No Decision,cfcad,firecode,,,,,,{13C944D3-3C68-45BB-A5F8-2DFFE8B25CB2},2020/09/11 20:59:01,2020/09/11 19:52:04
-121.2716,44.13012,188977,EK2A,DEFAULT,,,,1599855206427,0.1,1,ORCOC,,,,,,,,Unknown,,,,,2020/09/11 18:21:26,,,,,,,P6,0601,NWCC,,,,,,0897 BENN,,WF,FI,44.11651,-121.2721,,,{29AAADA9-D95D-470E-938B-D8BAA8E8C133},,0,1,0,0,1,0,,1,000897,1599869903467,,,,Deschutes,ORCOC,41017,,,,Private,Private,,,,,,,NW06,C&L,ORBENN,US-OR,,,,,,2020-ORBENN-000897,No Decision,wildcad,wildcad,,,,,,{F6A9B00B-A0AC-4E81-B2C2-E06467FDC9F8},2020/09/12 00:18:23,2020/09/11 20:13:26
-118.3693,33.9616,188981,,DEFAULT,,,,1599857077700,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/11 20:39:21,,,,,,,,,OSCC,,,,,,LAC-275072,,WF,FI,33.9616,-118.3693,,,{F1B8111C-9220-42C9-9167-E5E4B3B415C4},,0,,,0,,,,1,275072,1599857119847,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-275072,No Decision,lacocad,wfdss,,,,,,{0FCA02E8-6A7B-4888-B050-687C6936C07C},2020/09/11 20:45:19,2020/09/11 20:44:37
-117.8069,34.02546,188992,,DEFAULT,,,,1599860677160,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/11 21:37:50,,,,,,,,,OSCC,,,,,,LAC-275136,,WF,FI,34.02528,-117.7748,,,{7FD0A65E-C0EA-462A-B356-B6A009691677},,0,,,0,,,,1,275136,1599861516300,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-275136,No Decision,lacocad,lacocad,,,,,,{1A60146B-7315-4271-885B-DB054C40309C},2020/09/11 21:58:36,2020/09/11 21:44:37
-110.0377,31.72341,189005,,DEFAULT,,,,1599861720460,0.1,0.1,AZADC,,,,,,,,Human,,,,,2020/09/11 20:23:26,,,,,,,,,SWCC,,,,,,CABALLO,,WF,FI,31.72187,-110.0422,,,{E041FC87-0022-47DB-BEF5-E321987D6BBD},,0,0,0,0,0,0,,1,002020,1599871091313,,,,Cochise,AZTDC,04003,SF,AZA3S,,State,Other,,,,,,,SW06S,SF,AZA3S,US-AZ,,,,,,2020-AZA3S-002020,No Decision,wildcad,wildcad,,,,,,{3E2E3A74-2D4B-4060-8FEC-685612099909},2020/09/12 00:38:11,2020/09/11 22:02:00
-117.3229,47.3873,189007,,DEFAULT,,,,1599862999070,0.1,1,WANEC,,,,,,,,Unknown,,,NK43,,2020/09/11 20:48:59,,,,,,,PN,1502,NWCC,,,,,,SPANGLE CHAFF,,WF,FI,47.3873,-117.3229,,,{2152558F-9734-467F-8CED-B4020A3C8C3E},,0,1,0,0,0,0,,1,002204,1599863068980,,,,Spokane,WANEC,53063,,,,Private,Private,,,,,,,NW10,C&L,WASPFN,US-WA,,,,,,2020-WASPFN-002204,No Decision,wildcad,wildcad,,,,,,{1BECD68D-9C09-45F3-8C71-4C693FBE37AA},2020/09/11 22:24:28,2020/09/11 22:23:19
-118.1855,33.90364,189013,,DEFAULT,,,,1599864877260,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/11 22:50:24,,,,,,,,,OSCC,,,,,,LAC-275215,,WF,FI,33.90364,-118.1855,,,{B838ABDB-B4F7-445A-BB20-9377A527875B},,0,,,0,,,,1,275215,1599864903243,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-275215,No Decision,lacocad,wfdss,,,,,,{60116B0E-C751-4092-9FE7-2BF2E29D07E8},2020/09/11 22:55:03,2020/09/11 22:54:37
-121.542817,39.51875,189017,,DEFAULT,,,,1599866802970,,0.1,CABTCC,,,,,,,,Unknown,,,,,2020/09/11 22:58:41,,,,,,,,,ONCC,,,,,,FLORAL,,WF,FI,39.51875,-121.542817,,,{0F02A82D-5D2E-480D-B6CA-B067D89A6D56},,0,,,0,,,,1,010927,1599933250243,,,,Butte,CATGCC,06007,,,,Private,Private,,,,,,,NC05,,CABTU,US-CA,,,,,,2020-CABTU-010927,No Decision,cfcad,cfcad,,,,,,{39FAA409-A561-4671-91C9-213223D754F4},2020/09/12 17:54:10,2020/09/11 23:26:42
-118.53671,34.7746,189020,,DEFAULT,,,,1599867757470,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/11 23:36:53,,,,,,,,,OSCC,,,,,,LAC-275267,,WF,FI,34.7746,-118.53671,,,{A4DDE027-1733-4119-88CA-9F120058FD40},,0,,,0,,,,1,275267,1599867790647,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2020-CALAC-275267,No Decision,lacocad,wfdss,,,,,,{844285CB-9289-4457-8FE9-0AF299A5C566},2020/09/11 23:43:10,2020/09/11 23:42:37
-123.0069444,44.93,189021,,DEFAULT,,,,1599868046873,,,ORORC,,,,,,,,,,,NK5G,,2020/09/10 16:56:00,,,,,,,,,NWCC,,,,,,Statewide Salem Support Team,,WF,FI,,,,,{6C22F605-8969-4894-95E7-D5F482FC6732},,0,,,0,,,,1,000007,1599918846013,,,,Marion,OREIC,41047,,,,Private,Private,,,,,,,NW03,DOF,ORORC,US-OR,,,,,,2020-ORORC-000007,No Decision,IROC,IROC,,,,,,{D8E0773D-ADC1-4819-ADE6-46F063E1A486},2020/09/12 13:54:06,2020/09/11 23:47:26
-118.23022,33.96421,189029,,DEFAULT,,,,1599870877413,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/12 00:29:29,,,,,,,,,OSCC,,,,,,LAC-275324,,WF,FI,33.96421,-118.23022,,,{53C4382A-F2A2-49DD-A168-BAF82495E172},,0,,,0,,,,1,275324,1599870910027,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-275324,No Decision,lacocad,wfdss,,,,,,{8B3F23AC-943A-4298-A1BD-84557E817AEA},2020/09/12 00:35:10,2020/09/12 00:34:37
-117.6709,34.21537,189030,,DEFAULT,,,,1599871226280,0.1,1,CAANCC,,,,,,,,Unknown,,,NK5K,,2020/09/12 00:37:59,,,,,,,,,OSCC,,,,,,SUNSET,,WF,FI,34.21537,-117.6709,,,{7DAC9C8C-942B-43A1-89FB-0DA2B8468FEE},,0,0,0,0,0,1,,1,003760,1599878904637,,,,Los Angeles,CAANCC,06037,,,,Private,Private,,,,,,,SC09,FS,CAANF,US-CA,,,,,,2020-CAANF-003760,No Decision,wildcad,wildcad,,,,,,{E49640AC-3849-4643-B84E-88C184157F0B},2020/09/12 02:48:24,2020/09/12 00:40:26
-123.2072222,45.4661111,189031,,DEFAULT,,,,1599871775720,,,OR50C,,,,,,,,,,,NK5J,,2020/09/08 12:59:59,,,,,,,,,NWCC,,,,,,Powerline Road Mutual Aid,,WF,FI,,,,,{20DA866E-1B05-44D4-A802-FAF8D07F20D3},,0,,,0,,,,1,531038,1599871820030,,,,Washington,OREIC,41067,,,,Private,Private,,,,,,,NW02,DOF,OR531S,US-OR,,,,,,2020-OR531S-531038,No Decision,IROC,wfdss,,,,,,{6DFF4817-2B16-419A-B128-63DFF5E97139},2020/09/12 00:50:20,2020/09/12 00:49:35
-117.66797,34.22318,189032,,DEFAULT,,,,1599871839123,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/12 00:41:34,,,,,,,,,OSCC,,,,,,SUNSET,,WF,FI,34.22318,-117.66797,,,{013BCD2C-1719-462A-913B-51D711419117},,0,,,0,,,,1,275344,1599872436447,,,,Los Angeles,CAANCC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2020-CALAC-275344,No Decision,lacocad,lacocad,,,,,,{D6DF4B47-E5D4-4AB9-893A-C3430DD0150B},2020/09/12 01:00:36,2020/09/12 00:50:39
-116.817801,33.928907,189033,,DEFAULT,,,,1599873036157,,0.1,CARRCC,,,,,,,,Unknown,,,,,2020/09/12 01:10:26,,,,,,,,,OSCC,,,,,,I 10  E/ MALKI RD ONRP,,WF,FI,33.928907,-116.817801,,,{41C6434A-FAE6-4C18-BC16-18B6C405EDF0},,0,,,0,,,,1,116692,1599873079030,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2020-CARRU-116692,No Decision,cfcad,wfdss,,,,,,{EDA4741D-A6E2-42C4-96E1-2A2F18F5F5B7},2020/09/12 01:11:19,2020/09/12 01:10:36
-117.85381,34.63119,189034,,DEFAULT,,,,1599874601197,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/12 01:31:27,,,,,,,,,OSCC,,,,,,LAC-275391,,WF,FI,34.63119,-117.85381,,,{9BB73D49-58CA-419A-9639-A86E3B98910D},,0,,,0,,,,1,275391,1599874614957,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2020-CALAC-275391,No Decision,lacocad,wfdss,,,,,,{CC8B95C0-58AE-46AE-9853-4B98AFA76140},2020/09/12 01:36:54,2020/09/12 01:36:41
-118.2724,34.59557,189037,,DEFAULT,,,,1599875919600,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/12 01:52:47,,,,,,,,,OSCC,,,,,,LAC-275412,,WF,FI,34.59557,-118.2724,,,{43724EA6-5D13-48FC-B67C-C12E26566498},,0,,,0,,,,1,275412,1599875933400,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2020-CALAC-275412,No Decision,lacocad,wfdss,,,,,,{A44A2A31-FF7B-4D66-940E-5DCA689BDCEF},2020/09/12 01:58:53,2020/09/12 01:58:39
-117.99253,34.53566,189039,,DEFAULT,,,,1599876037190,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/12 01:55:53,,,,,,,,,OSCC,,,,,,LAC-275415,,WF,FI,34.53566,-117.99253,,,{3ABB27B4-1F51-4082-B5A9-52BB547982C0},,0,,,0,,,,1,275415,1599876087273,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2020-CALAC-275415,No Decision,lacocad,wfdss,,,,,,{548AFD06-8ECA-4585-BCE4-3985ED9EAB73},2020/09/12 02:01:27,2020/09/12 02:00:37
-118.40816,34.28675,189040,,DEFAULT,,,,1599876157253,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/12 01:57:24,,,,,,,,,OSCC,,,,,,LAC-275418,,WF,FI,34.28675,-118.40816,,,{E178352B-3039-4787-8CB8-6C88F0F0D1F8},,0,,,0,,,,1,275418,1599876221500,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-275418,No Decision,lacocad,wfdss,,,,,,{41435F0D-5715-43AC-92F2-288CB6FC29C0},2020/09/12 02:03:41,2020/09/12 02:02:37
-117.98992,34.01665,189042,,DEFAULT,,,,1599877839350,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/09/12 02:23:29,,,,,,,,,OSCC,,,,,,PALM,,WF,FI,34.00829,-117.97984,,,{0738318A-2C3A-4AA6-9ED3-53E6964BE171},,0,,,0,,,,1,275442,1599879517200,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-275442,No Decision,lacocad,lacocad,,,,,,{29492624-1DEB-4FBC-AF3D-1BC66114575C},2020/09/12 02:58:37,2020/09/12 02:30:39
